101 1532657442 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657443 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657444 6.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657442 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657443 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657444 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657445 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657446 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657457 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657458 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657459 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657460 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657461 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657472 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657473 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657474 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657475 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657476 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657487 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657488 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657489 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657445 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657446 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657457 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657458 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657459 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657460 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657461 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657472 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657473 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657474 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657475 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657476 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657487 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657488 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657489 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657490 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657491 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657502 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657503 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657504 6.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657490 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657491 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657502 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657503 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657504 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657505 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657506 6.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657505 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657506 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657517 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657518 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657519 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657520 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657521 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657532 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657533 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657534 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657535 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657536 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657547 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657548 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657549 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657550 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657551 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657562 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657563 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657564 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657562 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657563 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657564 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657565 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657566 4.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657567 1.800000 -1.000000 -101.000000 0.000000 0.000000
101 1532657568 1.800000 -1.000000 -101.000000 0.000000 0.000000
101 1532657569 1.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657565 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657566 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657567 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657568 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657569 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657570 1.800000 -1.000000 -101.000000 0.000000 0.000000
101 1532657571 1.800000 -1.000000 -101.000000 0.000000 0.000000
101 1532657572 0.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657573 0.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657574 0.200000 -1.000000 -101.000000 0.000000 0.000000
104 1532657570 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657571 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657577 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657578 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657579 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657580 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657581 4.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657592 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657593 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657594 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657595 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657596 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657597 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657598 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657599 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657600 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657601 2.000000 -1.000000 -101.000000 0.000000 0.000000
104 1532657607 3.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657608 3.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657609 3.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657610 3.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657611 3.800000 -1.000000 -101.000000 0.000000 0.000000
104 1532657612 0.200000 -1.000000 -101.000000 0.000000 0.000000
104 1532657613 0.200000 -1.000000 -101.000000 0.000000 0.000000
104 1532657614 0.200000 -1.000000 -101.000000 0.000000 0.000000
104 1532657615 0.200000 -1.000000 -101.000000 0.000000 0.000000
104 1532657616 0.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657575 0.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657576 0.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657577 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657578 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657579 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657580 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657581 6.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657592 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657593 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657594 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657595 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657596 2.000000 -1.000000 -101.000000 0.000000 0.000000
101 1532657597 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657598 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657599 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657600 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657601 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657602 2.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657603 2.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657604 2.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657605 2.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657606 2.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657607 4.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657608 4.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657609 4.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657610 4.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657611 4.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657612 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657613 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657614 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657615 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657616 1.200000 -1.000000 -101.000000 0.000000 0.000000
101 1532657617 0.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657618 0.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657619 0.600000 -1.000000 -101.000000 0.000000 0.000000
101 1532657620 0.600000 -1.000000 -101.000000 0.000000 0.000000
